,tractid,INCPC00,HINC00,MHMVAL00,MRENT00,percent_foreign_born,percent_naturalized,percent_recent_immigrants(10),percent_other_languages,percent_hs_degree_orless,percent_4yrcollege_degree_ormore,percent_married,percent_unemployed,percent_employed,percent_professional,percent_manufacturing,percent_self_employed,percent_poverty,percent_houses_30yrsago,percent_multiunit_houses,incpc12,hinc12,mhmval12,mrent12,pfb12,pnat12,p10imm12,polang12,phs12,pcol12,pmar12,punemp12,percent_employed12,pprof12,pmanuf12,psemp12,ppov12,p30old12,pmulti12,INCPC00_PC,HINC00_PC,MHMVAL00_PC,MRENT00_PC,percent_foreign_born_PC,percent_naturalized_PC,percent_recent_immigrants(10)_PC,percent_other_languages_PC,percent_hs_degree_orless_PC,percent_4yrcollege_degree_ormore_PC,percent_married_PC,percent_unemployed_PC,percent_employed_PC,percent_professional_PC,percent_manufacturing_PC,percent_self_employed_PC,percent_poverty_PC,percent_houses_30yrsago_PC,percent_multiunit_houses_PC,income_bracket
78,25025070900,30209.0,50612.7447,325900.0,609.0,14.624781849912742,6.666666666666668,7.5741710296684115,23.215573179524153,31.900668576886343,50.0,19.82933766761479,4.630152456239413,95.36984754376059,59.561870929544106,5.624629958555358,8.052101835405567,26.8760907504363,78.30721003134795,97.86833855799372,54185,53673,629700,1227,15.77999973,7.0500001910000005,10.27000046,29.80999947,27.28000069,58.22000122,22.62000084,4.519999981000001,96.60071029934043,59.65999985,5.510000229,7.6199998860000004,23.11000061,87.66000366,96.29000092,79.36707603694262,6.046412456268161,93.2187787664928,101.47783251231527,7.89904349988067,5.7500028650000035,35.59240238663596,28.405184052453407,-14.48454873523952,16.44000244,14.073405875491801,-2.379024800597555,1.2906204500484983,0.1647512392147132,-2.037995928621053,-5.366324945191173,-14.012789938116883,11.943719645876696,-1.6127152675208165,Middle 50% (<63k and >37k)
79,25025071101,28368.0,40905.2889,281400.0,608.0,22.276264591439684,11.867704280155642,8.625162127107652,32.448573324485736,35.73770491803279,52.049180327868854,21.941948859709743,13.565217391304348,86.43478260869566,57.74647887323944,6.103286384976528,6.036217303822937,27.128912823964995,83.06100217864923,99.61873638344228,41838,42418,429100,1220,27.92000008,8.0,13.64999962,42.20999908,24.05999947,61.36999893,22.02000046,12.23999977,89.3284268629255,52.47000122,5.610000134,5.71999979,28.97999954,73.58000183,97.68000031,47.48307952622673,3.698081936783488,52.48756218905473,100.6578947368421,25.33519686567687,-32.59016393442623,58.257890331127825,30.082757900940692,-32.67614827201835,17.907714479685033,0.3557186318740133,-9.769232464743585,3.347777557710564,-9.13731496048781,-8.082305496769235,-5.238670145666657,6.823298552531023,-11.41450271483278,-1.9461560584144395,Middle 50% (<63k and >37k)
80,25025071201,20229.0,26346.6378,532100.0,290.0,23.082650781831717,9.67982129560685,7.297096053611318,42.74509803921568,67.444120505345,14.57725947521866,26.07959356477561,31.69984686064318,68.30015313935681,33.18385650224215,8.295964125560538,12.331838565022421,41.25093075204765,76.55172413793103,100.0,41731,22354,592100,395,30.84000015,10.34000015,11.84000015,51.81000137,44.31999969,40.34999847,28.28000069,17.62999916,83.40773809523809,50.40000153,8.119999886,7.760000229,41.15000153,54.91999817,98.76999664,106.29294577092294,-15.154259265673742,11.276075925577898,36.206896551724135,33.60683935951613,6.820155395769238,62.25632858622448,21.206883938990835,-34.286340517276656,176.80098950419998,8.437275373019485,-44.38459202183574,22.119401291906897,51.88108569175675,-2.1210824552432324,-37.07345268847273,-0.24467138124548585,-28.2576600481982,-1.2300033599999978,Bottom 25% (<37k)
81,25025080100,10375.0,35367.759,158300.0,576.0,15.498373262348418,5.2647145814847685,3.904170363797693,43.479594967781544,79.98137802607077,6.098696461824954,36.443841194435024,24.04306220095694,75.95693779904306,21.25984251968504,11.968503937007876,1.5748031496062993,29.83032293377121,93.52941176470587,73.67647058823529,12954,30882,246600,646,24.37000084,12.67000008,9.0,41.47999954,63.61000061,16.29999924,13.18999958,8.289999962000001,93.07065217391305,28.46999931,13.43000031,4.2300000189999984,33.61999893,92.08999634,91.41000366,24.857831325301213,-12.68318696697746,55.780164245104245,12.152777777777775,57.24231458022901,140.65882174426966,130.52272727272728,-4.5989283691884255,-20.468986431734567,167.27021654595416,-63.807328899199256,-65.52019916302487,22.530811365970568,33.914441198888866,12.211186800657899,168.60500120649994,12.704106504788992,-1.538997623899374,24.06946604550899,Bottom 25% (<37k)
82,25025080300,13611.0,30212.6517,158800.0,513.0,19.87841945288753,3.525835866261398,12.279635258358665,34.98583569405099,57.07602339181287,20.116959064327485,32.01035375323555,15.189873417721515,84.81012658227849,25.55970149253732,6.343283582089553,7.835820895522388,29.76117575015309,65.21106259097526,77.72925764192141,19262,17841,357100,378,19.29000092,10.85999966,1.129999995,30.21999931,58.90999985,17.71999931,10.52000046,18.25,82.80542986425338,47.36000061,2.1900000569999998,2.910000086,42.79999924,46.11000061,74.48999786,41.51788994195871,-40.94857949856815,124.87405541561714,-26.315789473684212,-2.9600871149847072,208.01205932241382,-90.79777231794554,-13.622188207044534,3.2132169503073698,-11.915119709011636,-67.13563198614554,20.14583333333334,-2.3637468764773586,85.29168121868612,-65.47529321905883,-62.86285604533333,43.81152008008229,-29.291137457433038,-4.167362303707857,Bottom 25% (<37k)
83,25025080401,12152.11153,25150.224972977998,119257.0401,396.6201386,19.912182392364603,7.778807400816631,10.612610594573574,37.94964294620396,66.23317612678382,9.953057154802472,25.62543969710093,12.660063183455524,87.33993847025452,28.7373727585828,8.140377949708434,2.5717744667783142,36.508461332774,34.018413462039675,77.19556765417974,14938,16300,296300,326,19.20999908,9.859999657000001,4.690000057,42.79000092,52.61000061,19.29999924,11.60000038,18.36000061,82.78008298755186,37.84000015,4.510000229,0.0,48.25999832,58.75,78.41000366,22.92513908486157,-35.189446545654725,148.4549337729203,-17.80548482718926,-3.5264005648815653,26.75464436829845,-55.80729156878626,12.754686468743735,-20.568507073715264,93.91026234273669,-54.73248257546061,45.022977720942905,-5.220813710849606,31.675224690463704,-44.5971641997097,-100.0,32.188529886567785,72.70058777302387,1.5731939575348215,Bottom 25% (<37k)
84,25025080500,9912.000202,18256.247112663,136000.0016,343.0000006,23.390895042343733,9.392987738392993,12.637363175293787,43.68790446227046,68.38618278200619,9.891149711448195,31.44822229534407,10.826627535023142,89.17337423450279,25.59474935676331,7.219031843778878,3.03527471913402,39.8480493991847,45.336349884347,79.02770573408598,14062,19841,550000,476,32.06999969,15.43999958,13.81000042,58.5,66.69000244,11.21000004,22.11000061,20.64999962,79.35483870967742,25.31999969,5.690000057000001,9.289999962000001,44.95999908,67.30999756,88.04000092,41.86843940098621,8.68060602793755,304.41175994809714,38.77550996132563,37.10462824079534,64.37793820267002,9.279129106606117,33.90433970235742,-2.4802968567686845,13.33364034542256,-29.693957253433037,90.73344449321041,-11.010613436029887,-1.0734610561470936,-21.180565758226248,206.0678462953261,12.828607065820119,48.46805649706639,11.403969155119809,Bottom 25% (<37k)
85,25025080601,13068.40307,21730.902943995006,138483.166,283.9944599,22.11839787118519,5.129467764650936,11.031561703331388,41.23091691388222,68.5690028742806,11.65684327330568,17.158230149465393,13.904733810883654,86.09527134087654,25.43578679197388,8.189069244240178,1.9520367046200573,38.62885672688585,48.40905003129391,94.8723997247905,10518,22209,161100,851,23.56999969,7.21999979,19.13999939,37.91999817,44.41999817,35.79000092,14.18999958,12.86999989,87.1281773931855,37.61999893,2.670000076,0.74000001,48.16999817,44.72999954,91.52999878,-19.5157974263492,2.2000791096308863,16.331829097552554,199.65373278748245,6.562870544551887,40.75533995467705,73.50217407767363,-8.030184608306518,-35.21854437428111,207.02995726089543,-17.29916514470974,-7.441594603369782,1.1997244868645345,47.90184883084013,-67.39556112707244,-62.09087624999179,24.699518058667913,-7.599922925394311,-3.523048805012061,Bottom 25% (<37k)
86,25025080801,11035.32893,26878.452952932003,105695.2573,556.0794837999998,22.002977188217866,4.01647745711446,14.830154363968234,38.24655923899279,47.254820654187526,38.98476035466893,18.699177412982728,9.799182433374654,90.20081751638864,46.58339817553114,4.879918042398387,2.9788896537287086,43.12875781087914,33.07448658121813,84.2545613573121,8678,15603,802100,399,21.29000092,12.38000011,11.47999954,51.54000092,67.84999847,12.17000008,11.68999958,21.47999954,79.13846153846154,25.51000023,2.640000105,0.860000014,56.61999893,41.38000107,71.83000183,-21.36165532494009,-41.94978398748218,658.8798404864663,-28.24766753245212,-3.2403627114590914,208.23028990418155,-22.590154773492237,34.75722246788255,43.583231362845936,-68.78267310281801,-37.48388326491997,119.20195573502244,-12.264141592638214,-45.23800059867758,-45.90072861751403,-71.13018225017069,31.281311597890976,25.11154472008731,-14.746453280578173,Bottom 25% (<37k)
87,25025080900,19010.0,41394.0807,214800.0,879.0,32.12290502793296,11.731843575418994,21.87150837988827,35.7819225251076,29.70779220779221,48.75541125541125,17.58376882877344,7.302867383512543,92.69713261648745,56.11406476558725,3.8666022232962782,5.219913001449976,38.49162011173184,84.70219435736676,97.80564263322884,22257,35368,568000,1574,26.48999977,6.760000229,18.64999962,27.56999969,22.62999916,58.34999847,15.64000034,6.860000134,93.13774241670812,48.75,1.169999957,0.370000005,38.13999939,93.65000153,93.88999939,17.08048395581273,-14.557831936584108,164.43202979515831,79.06712172923777,-17.535478976869555,-42.37904566709523,-14.729248225287366,-22.949920673897363,-23.824702281092893,19.679020169322985,-11.054333730734266,-6.064292643631897,0.4753219304458698,-13.123385012919893,-69.74087611208749,-92.91175916347223,-0.913499407692301,10.563843405144343,-4.00349421342949,Middle 50% (<63k and >37k)
88,25025081001,15295.0,28132.1208,235700.0,542.0,38.03358284442646,15.011126846044913,23.58891361521343,51.06471816283925,43.42875731945347,40.17566688353936,31.744158602784985,6.296296296296298,93.70370370370372,41.76548089591568,5.533596837944664,2.4154589371980686,33.82680997769214,62.09887250650478,92.49783174327841,22168,23180,311500,849,27.07999992,17.71999931,8.359999657000001,35.95000076,46.52000046,31.11000061,13.85000038,7.1999998089999995,92.797783933518,42.81000137,10.18999958,2.640000105,41.79999924,70.56999969,88.30000305,44.936253677672454,-17.603083803052638,32.15952481968604,56.642066420664214,-28.799766167787237,18.045763597479784,-64.55962409558232,-29.59913996713001,7.1179636060224665,-22.56506730757895,-56.369924453486995,14.35293814294116,-0.9667918496052972,2.500918106719245,84.14784955285714,9.296004346999991,23.57062125446043,13.641354249399447,-4.5382995624472615,Bottom 25% (<37k)
89,25025081100,17544.0,40435.4916,145100.0,760.0,24.10761854022376,11.827384123601492,9.989344698987749,36.27232142857143,45.16248153618907,34.97045790251108,35.169366715758464,4.689331770222744,95.31066822977726,55.65805658056581,6.211562115621157,8.425584255842558,20.361687876758204,64.71389645776567,87.39782016348774,25529,46941,277300,1350,21.77000046,10.85000038,7.8699998860000004,29.0,33.75,44.58000183,19.47999954,5.170000076,95.49649317091179,52.02999878,5.9499998089999995,3.319999933,32.86000061,63.18000031,85.84999847,45.5141358869129,16.08860964114011,91.10957960027571,77.63157894736842,-9.69659477697238,-8.26373552585585,-21.216054474549328,-20.049230769230775,-25.26982829108749,27.479033744076037,-44.610889080150756,10.250251620699995,0.19496761966511605,-6.5184773300773475,-4.210894164019806,-60.59620517475912,61.381516153717115,-2.370273205178957,-1.7710072065783269,Middle 50% (<63k and >37k)
90,25025081200,8737.0,24017.9121,195800.0,303.0,19.899159663865547,6.857142857142858,6.352941176470589,49.31009440813362,67.09372892784896,11.86783546864464,26.01547388781432,15.331807780320366,84.66819221967964,27.432432432432428,9.324324324324325,7.027027027027027,42.26557152635181,77.59656652360516,91.84549356223177,14858,22466,337000,380,28.95999908,12.73999977,16.59000015,49.77000046,51.04000092,25.97999954,22.07999992,16.96999931,83.03249097472923,40.50999832,3.7699999810000002,3.839999914,44.27000046,68.72000122,90.36000061,70.05837243905229,-6.461477973349737,72.11440245148111,25.412541254125408,45.53377916047297,85.79166331250002,161.13889125000006,0.9326813452430046,-23.9273152116985,118.91101885125002,-15.127435251747215,10.684920872686556,-1.9318957947116848,47.67191505812809,-59.5681161457971,-45.35384737769231,4.742462626817812,-11.439378958738935,-1.617382513411222,Bottom 25% (<37k)
